CustomerKey,GeographyKey,Name,BirthDate,MaritalStatus,Gender,EmailAddress,NumberChildrenAtHome,AddressLine1,DateFirstPurchase,CommuteDistance,Currency,Income
12184,546,Isaiah Perez,7/06/1966,M,M,isaiah26@adventure-works.com,2,7243 St. George Dr.,22/12/2011,1-2,USD,100000
12185,648,Kaitlyn Patterson,24/01/1966,S,F,kaitlyn77@adventure-works.com,3,3732 Camino Norte,29/03/2013,5-10,USD,100000
12186,299,Bryant Srini,9/05/1971,S,M,bryant8@adventure-works.com,3,9854 Martindale Drive,25/12/2011,1-2,USD,100000
12187,300,Ruben Subram,19/01/1966,M,M,ruben14@adventure-works.com,3,9058 East 23rd Street,25/12/2011,1-2,USD,100000
12188,307,Ashley Thomas,20/11/1965,S,F,ashley11@adventure-works.com,3,5071 Almaden Dr.,25/12/2011,5-10,USD,110000
12189,338,Sophia Wright,15/02/1971,M,F,sophia18@adventure-works.com,3,832 Bellows Ct.,14/12/2011,2-5,USD,130000
12190,361,Justin Gonzales,16/06/1966,S,M,justin14@adventure-works.com,1,9163 Hilltop Road,9/12/2011,0-1,USD,170000
12191,383,Melissa Washington,6/04/1965,M,F,melissa8@adventure-works.com,0,4091 Silver Oaks Place,16/04/2013,5-10,USD,60000
12192,609,Jocelyn Hayes,25/05/1960,S,F,jocelyn22@adventure-works.com,0,9611 Hudson Ave,12/04/2013,1-2,USD,60000
12193,56,Caleb Simmons,4/08/1959,S,M,caleb12@adventure-works.com,1,7450 Olivera Rd,29/03/2013,5-10,USD,70000
12194,361,Destiny Foster,14/01/1959,S,F,destiny64@adventure-works.com,0,4655 Shuey Ave,18/04/2013,5-10,USD,70000
12195,343,Erin Morris,20/05/1970,S,F,erin22@adventure-works.com,0,5265 11th Ave.,23/05/2013,1-2,USD,70000
12196,68,Alexis Miller,7/03/1959,S,F,alexis5@adventure-works.com,0,6600 Court Street,10/04/2013,1-2,USD,70000
12197,339,Adam Hernandez,15/07/1958,M,M,adam47@adventure-works.com,0,11 Sunrise Drive,1/02/2013,1-2,USD,70000
12198,545,Noah Scott,14/08/1958,M,M,noah42@adventure-works.com,0,1305 Willbrook Court,15/12/2011,5-10,USD,60000
12199,644,Christina Richardson,5/11/1957,S,F,christina7@adventure-works.com,0,5279 East L Street,16/06/2013,1-2,USD,40000
12200,310,Rafael Sharma,20/01/1943,M,M,rafael33@adventure-works.com,0,1693 C Northwood Dr,20/12/2011,10+,USD,70000
12201,302,Mindy Yuan,3/02/1944,M,F,mindy11@adventure-works.com,3,"66, avenue du Québec",11/06/2013,1-2,USD,100000
12202,66,Xavier Ross,22/11/1943,M,M,xavier45@adventure-works.com,3,8818 Gentrytown Dr.,5/02/2013,1-2,USD,100000
12203,60,Zachary Hughes,3/09/1943,M,M,zachary10@adventure-works.com,4,7600 Showtime Court,3/07/2013,5-10,USD,120000
12204,536,Bradley Jai,2/08/1943,M,M,bradley13@adventure-works.com,4,9847 Galloway Dr.,28/01/2013,2-5,USD,120000
12205,301,Madison Long,31/03/1944,S,F,madison45@adventure-works.com,3,4643 Elkwood Dr.,26/10/2013,0-1,USD,130000
12206,337,Sierra Parker,9/10/1944,M,F,sierra7@adventure-works.com,0,9593 Power Ave.,28/12/2011,5-10,USD,90000
12207,618,Samuel Hill,18/12/1945,S,M,samuel42@adventure-works.com,0,1637 Kingston Pl.,25/12/2011,5-10,USD,80000
12208,609,Dominique Sanchez,18/08/1945,M,F,dominique17@adventure-works.com,3,3043 Gregory Dr.,16/12/2011,2-5,USD,130000
12209,298,Mindy Jai,24/12/1945,M,F,mindy16@adventure-works.com,3,7559 Worth Ct.,17/12/2011,0-1,USD,130000
12210,247,Alan He,24/03/1984,M,M,alan22@adventure-works.com,0,1374 Wightman Lane,15/03/2012,0-1,USD,10000
12211,206,Victor Romero,23/02/1985,M,M,victor10@adventure-works.com,0,"3355, rue de Longchamp",7/03/2011,0-1,USD,10000
12212,209,Shawna Xie,16/11/1974,M,F,shawna3@adventure-works.com,0,"71, avenue Reille",27/03/2011,0-1,USD,10000
12213,159,Alejandro Lal,29/01/1974,M,M,alejandro35@adventure-works.com,0,Reiherweg 5,9/05/2012,0-1,USD,10000
12214,243,Julie Raje,19/03/1968,M,F,julie19@adventure-works.com,0,3886 Delta View Ln.,7/03/2012,0-1,USD,20000
12215,254,Karla She,12/06/1968,M,F,karla0@adventure-works.com,0,2846 Veronica Ct.,10/03/2012,0-1,USD,20000
12216,258,Gerald Rodriguez,30/09/1967,M,M,gerald5@adventure-works.com,0,2608 Elm Rd.,25/03/2012,0-1,USD,20000
12217,209,Kyle Roberts,31/12/1966,M,M,kyle34@adventure-works.com,0,"611bis, rue des Peupliers",23/03/2011,0-1,USD,10000
12218,124,Mitchell Xu,26/05/1967,M,M,mitchell4@adventure-works.com,0,Celler Weg 4030,25/05/2012,0-1,USD,10000
12219,188,Kurt Nara,8/10/1977,M,M,kurt17@adventure-works.com,0,1584 S. Forest Hill,24/03/2011,0-1,USD,10000
12220,217,Virginia Sara,16/07/1966,M,F,virginia12@adventure-works.com,0,"470, rue de Linois",9/03/2011,0-1,USD,10000
12221,208,Brandi Ruiz,9/07/1966,M,F,brandi2@adventure-works.com,0,"11, rue Saint Denis",2/03/2011,0-1,USD,20000
12222,248,Jenny Xu,17/09/1966,M,F,jenny14@adventure-works.com,0,3156 Crystal Avenue,13/03/2012,0-1,USD,20000
12223,166,Felicia Vazquez,19/08/1966,M,F,felicia14@adventure-works.com,0,Postfach 8 22 99,8/08/2013,0-1,USD,20000
12224,243,Tristan Henderson,17/03/1941,M,M,tristan5@adventure-works.com,0,3431 Wilton Pl.,15/11/2013,0-1,USD,20000
12225,173,Kathleen Ortega,1/05/1964,M,F,kathleen21@adventure-works.com,0,Celler Weg 504,19/05/2012,0-1,USD,20000
12226,120,Faith Ward,6/04/1968,M,F,faith31@adventure-works.com,0,Am Gallberg 24,19/05/2012,0-1,USD,10000
12227,241,Kelsey Raje,8/02/1963,M,F,kelsey13@adventure-works.com,0,8031 Pinon Dr.,29/04/2013,0-1,USD,10000
12228,125,Mayra Martinez,23/02/1963,M,F,mayra17@adventure-works.com,0,Husemann Straße 9574,22/06/2012,0-1,USD,20000
12229,149,Kari Gomez,17/05/1962,M,F,kari22@adventure-works.com,0,Pappelallee 123,7/06/2012,0-1,USD,10000
12230,132,Wesley Zheng,11/08/1961,M,M,wesley19@adventure-works.com,0,Krönerweg 49,20/06/2012,0-1,USD,10000
12231,161,Isabelle Patterson,15/09/1960,S,F,isabelle9@adventure-works.com,0,Wasserstr 6999,15/06/2012,0-1,USD,10000
12232,160,Sean Hernandez,11/10/1960,S,M,sean51@adventure-works.com,0,Holzstr 7555,3/06/2012,0-1,USD,10000
12233,254,Jerry Yuan,5/11/1960,M,M,jerry7@adventure-works.com,0,136 Balboa Court,17/01/2014,1-2,USD,10000
12234,211,Clarence Zeng,25/08/1959,M,M,clarence15@adventure-works.com,0,"790, quai de Grenelle",26/04/2013,2-5,USD,10000
12235,235,Donna Rai,22/05/1949,M,F,donna15@adventure-works.com,0,2957 Tri-state Avenue,23/03/2013,0-1,USD,30000
12236,132,Kendra Gill,4/12/1946,M,F,kendra13@adventure-works.com,0,Potsdamer Straße 929,13/07/2013,0-1,USD,20000
12237,133,Ruth Madan,7/05/1952,M,F,ruth12@adventure-works.com,0,Carlsplatz 1,17/06/2012,0-1,USD,20000
12238,172,Monica Raman,24/07/1952,M,F,monica12@adventure-works.com,0,Hochstr 2777,9/07/2013,0-1,USD,30000
12239,254,Alberto Ramos,29/11/1947,M,M,alberto17@adventure-works.com,0,4776 Kentucky Drive,23/03/2012,0-1,USD,30000
12240,8,Clayton Sharma,3/06/1986,S,M,clayton27@adventure-works.com,0,9429 Geraldine Dr,28/12/2011,2-5,USD,10000
12241,19,Kristine Sandberg,5/05/1985,S,F,kristine21@adventure-works.com,0,6141 Race Road,16/12/2011,0-1,USD,10000
12242,29,Gilbert Liang,3/08/1984,S,M,gilbert14@adventure-works.com,0,4882 Darlene Drive,16/12/2011,2-5,USD,10000
12243,34,Kristy Rubio,15/11/1985,S,F,kristy19@adventure-works.com,0,1527 St. John Lane,24/12/2011,2-5,USD,10000
12244,14,Amy Huang,22/05/1986,M,F,amy13@adventure-works.com,0,7806 Reliez Valley Ct.,16/02/2013,0-1,USD,20000
12245,14,Francisco Gonzalez,25/05/1984,S,M,francisco20@adventure-works.com,0,626 Redlands Way,12/12/2011,2-5,USD,10000
12246,36,Shawn Luo,10/04/1985,M,M,shawn8@adventure-works.com,1,6365 Sun View Way,6/12/2011,2-5,USD,10000
12247,3,Brandy Raman,16/04/1985,S,F,brandy8@adventure-works.com,0,30 Rolling Green Circle,1/02/2013,0-1,USD,20000
12248,34,Devin Taylor,11/09/1983,S,M,devin7@adventure-works.com,1,658 Coastal Blvd,10/12/2011,1-2,USD,10000
12249,8,Jessie Cai,15/03/1984,M,M,jessie27@adventure-works.com,0,2429 Brown Street,29/03/2013,0-1,USD,20000
12250,20,Andrea Collins,6/10/1982,S,F,andrea26@adventure-works.com,1,8946 Turning View,7/12/2011,1-2,USD,10000
12251,22,Troy Suri,7/10/1982,M,M,troy0@adventure-works.com,0,5948 Seeno St.,5/12/2011,0-1,USD,20000
12252,21,Omar Liu,31/03/1983,M,M,omar4@adventure-works.com,0,3199 Frayne Ct.,25/12/2011,0-1,USD,20000
12253,12,Jenny Sun,14/08/1982,S,F,jenny15@adventure-works.com,0,6366 Dayton Court,18/12/2011,0-1,USD,20000
12254,222,Calvin Deng,25/08/1948,S,M,calvin1@adventure-works.com,0,"100, rue des Rosiers",16/03/2011,1-2,USD,20000
12255,180,Robyn Alvarez,30/01/1978,S,F,robyn3@adventure-works.com,1,"3, place de la République",21/03/2011,0-1,USD,20000
12256,212,Wendy Ramos,19/10/1972,M,F,wendy16@adventure-works.com,1,"11, avenue du Président-Kennedy",30/03/2011,1-2,USD,20000
12257,123,Ross Ruiz,4/10/1966,M,M,ross22@adventure-works.com,0,Im Himmelsweg 89,5/12/2013,0-1,USD,30000
12258,144,Jamie Li,27/03/1967,M,F,jamie5@adventure-works.com,0,Heideweg 1459,1/10/2013,0-1,USD,30000
12259,230,Cindy Madan,12/04/1972,M,F,cindy7@adventure-works.com,0,1707 Ravenwood Dr.,3/03/2013,0-1,USD,30000
12260,236,Melinda Romero,1/05/1972,M,F,melinda4@adventure-works.com,0,232 Pinnacle Drive,13/02/2013,0-1,USD,30000
12261,186,Kaitlin Sanchez,25/04/1966,M,F,kaitlin19@adventure-works.com,1,"8, rue de l´Esplanade",22/04/2011,2-5,USD,10000
12262,234,Morgan Sanchez,19/11/1965,M,F,morgan47@adventure-works.com,1,6467 Buena Vista,10/03/2013,2-5,USD,20000
12263,259,Emmanuel Garcia,12/09/1965,S,M,emmanuel13@adventure-works.com,1,6820 Montego,28/03/2012,0-1,USD,20000
12264,260,Bruce Ashe,16/08/1976,S,M,bruce27@adventure-works.com,1,2720 Blue Ridge,10/04/2012,0-1,USD,20000
12265,219,Alan Guo,30/12/1964,S,M,alan21@adventure-works.com,1,"7, rue des Ecoles",26/04/2011,1-2,USD,10000
12266,160,Tiffany Lin,13/03/1970,M,F,tiffany7@adventure-works.com,0,Marketplatz 775,16/06/2012,2-5,USD,20000
12267,211,Clifford Garcia,7/11/1963,S,M,clifford13@adventure-works.com,0,"219, rue Descartes",1/04/2011,2-5,USD,20000
12268,138,Edwin Shan,30/10/1963,M,M,edwin33@adventure-works.com,0,Karl Liebknecht str 39,16/04/2013,0-1,USD,30000
12269,185,Warren Zheng,10/06/1971,M,M,warren32@adventure-works.com,0,"80, avenue de Malakoff",27/06/2013,0-1,USD,30000
12270,153,Ebony Ramos,9/03/1966,S,F,ebony38@adventure-works.com,0,Rotthäuser Weg 11,23/06/2012,0-1,USD,30000
12271,251,Tyrone Hernandez,15/03/1965,M,M,tyrone3@adventure-works.com,0,4839 Belle Dr,11/04/2012,0-1,USD,30000
12272,243,Justin Alexander,8/06/1965,M,M,justin16@adventure-works.com,0,3101 Greendell Rd,2/04/2012,0-1,USD,40000
12273,121,Nelson Carlson,12/04/1964,M,M,nelson17@adventure-works.com,0,Welt Platz 876,1/08/2013,0-1,USD,30000
12274,203,Javier Torres,25/03/1976,S,M,javier6@adventure-works.com,2,"82, cours Mirabeau",7/10/2013,0-1,USD,10000
12275,125,Adriana Madan,7/06/1981,S,F,adriana8@adventure-works.com,0,Herzogstr 3998,15/07/2012,2-5,USD,20000
12276,123,Alisha Shan,10/01/1976,M,F,alisha34@adventure-works.com,0,Buergermeister-ulrich-str 100,1/07/2012,0-1,USD,30000
12277,237,Beth Ortega,20/10/1974,S,F,beth24@adventure-works.com,2,4698 Royal Oak Rd.,14/04/2012,0-1,USD,10000
12278,130,Meredith Johnsen,6/07/1974,S,F,meredith28@adventure-works.com,2,Hochstr 8111,22/06/2013,0-1,USD,10000
12279,203,Mathew Suarez,19/12/1975,M,M,mathew15@adventure-works.com,0,"119, quai Paul Doumer",13/05/2011,0-1,USD,30000
12280,179,Theresa Alvarez,4/06/1981,M,F,theresa1@adventure-works.com,0,"33, allée des Princes",13/05/2011,0-1,USD,30000
12281,263,Janelle Sanchez,19/04/1981,M,F,janelle17@adventure-works.com,0,9809 Baltic Sea Ct,13/04/2012,0-1,USD,40000
12282,276,Nicolas Tang,3/01/1981,S,M,nicolas2@adventure-works.com,0,4909 Vine Lane,24/04/2012,0-1,USD,40000
12283,231,Todd Zeng,6/08/1980,S,M,todd19@adventure-works.com,0,9215 Hamilton Ave.,30/03/2012,2-5,USD,20000
12284,233,Cristina Beck,28/09/1980,M,F,cristina17@adventure-works.com,0,3249 Riverside Drive,6/04/2012,0-1,USD,30000
12285,221,Bethany Chande,28/05/1975,S,F,bethany18@adventure-works.com,0,"4855, rue des Ecoles",30/05/2011,0-1,USD,30000
12286,265,Nathan Jenkins,6/03/1975,S,M,nathan2@adventure-works.com,0,3093 Roland Drive,16/05/2012,0-1,USD,40000
12287,241,Andre Arun,30/06/1957,S,M,andre6@adventure-works.com,0,4398 Lakewood Court,29/05/2012,0-1,USD,10000
12288,265,Sara Brooks,17/09/1984,M,F,sara2@adventure-works.com,2,2681 Black Walnut Ct.,1/10/2013,0-1,USD,10000
12289,269,Joseph Taylor,16/09/1984,S,M,joseph15@adventure-works.com,2,6093 Midway Ct.,20/05/2012,0-1,USD,10000
12290,187,Kaylee Morris,23/10/1973,S,F,kaylee15@adventure-works.com,2,"9, quai de l´ Iton",6/05/2011,0-1,USD,10000
12291,115,Johnathan Suri,17/10/1949,S,M,johnathan1@adventure-works.com,0,Heidestieg Straße 8664,23/07/2012,2-5,USD,90000
12292,229,Nicolas Kumar,21/03/1955,M,M,nicolas5@adventure-works.com,4,5703 Rose Dr,20/05/2012,0-1,USD,130000
12293,233,Tammy Garcia,14/11/1949,M,F,tammy15@adventure-works.com,4,5866 Orange St.,1/06/2013,5-10,USD,130000
12294,254,Shane Kovar,31/05/1950,M,M,shane7@adventure-works.com,4,5194 Mendouno Dr,22/05/2013,0-1,USD,130000
12295,216,Dwayne Gomez,17/03/1956,S,M,dwayne1@adventure-works.com,1,"33, allée des Princes",12/02/2013,10+,USD,60000
12296,211,Francisco Sara,11/08/1961,M,M,francisco11@adventure-works.com,1,"24, rue Descartes",19/05/2011,2-5,USD,70000
12297,131,Felicia Blanco,8/07/1950,S,F,felicia15@adventure-works.com,0,Kurfürstenstr 599,12/08/2012,2-5,USD,80000
12298,171,Crystal Zeng,18/11/1950,S,F,crystal1@adventure-works.com,0,Auf Der Steige 6,21/08/2012,2-5,USD,90000
12299,274,Walter Serrano,8/12/1950,M,M,walter9@adventure-works.com,4,2761 Pinecreek Way,9/05/2012,5-10,USD,150000
12300,180,Adriana Gonzalez,15/01/1952,S,F,adriana19@adventure-works.com,0,"310, rue des Rosiers",24/05/2011,10+,USD,80000
12301,223,Nichole Nara,3/06/1952,S,F,nichole16@adventure-works.com,3,"21, avenue de la Gare",10/05/2011,10+,USD,100000
12302,131,Kevin Coleman,30/08/1951,M,M,kevin9@adventure-works.com,3,Reiherweg 5,23/08/2012,2-5,USD,100000
12303,250,Kristi Alvarez,14/10/1951,M,F,kristi1@adventure-works.com,4,3322 Haven Hill Drive,18/08/2013,0-1,USD,130000
12304,253,Alejandro Zhou,1/06/1957,S,M,alejandro11@adventure-works.com,4,8089 Mariposa Ct.,2/09/2013,0-1,USD,130000
12305,234,Xavier Bailey,3/01/1960,M,M,xavier83@adventure-works.com,2,6720 Bryce Dr.,27/06/2012,2-5,USD,80000
12306,120,Logan Parker,4/12/1958,M,M,logan27@adventure-works.com,2,Wolfgangstraße 48,2/05/2013,10+,USD,80000
12307,226,Brad She,12/05/1960,M,M,brad1@adventure-works.com,2,"12, rue Henri Gagnon",29/05/2011,2-5,USD,90000
12308,184,Margaret He,19/10/1970,M,F,margaret25@adventure-works.com,4,"12bis, boulevard du Montparnasse",3/06/2011,10+,USD,100000
12309,235,Omar Raje,3/04/1960,S,M,omar34@adventure-works.com,4,4192 Mines Road,29/03/2013,0-1,USD,130000
12310,239,Stacy Munoz,8/01/1960,S,F,stacy8@adventure-works.com,4,1545 Bannock Ct.,12/10/2013,0-1,USD,130000
12311,255,Stanley Weber,15/06/1965,S,M,stanley4@adventure-works.com,5,7859 Green Valley Road,17/09/2013,0-1,USD,130000
12312,196,Jake Zhao,6/05/1970,M,M,jake10@adventure-works.com,4,"454, boulevard Tremblay",28/10/2013,10+,USD,100000
12313,199,Jaime Chande,3/12/1958,S,M,jaime37@adventure-works.com,4,"15, rue Philibert-Delorme",15/01/2014,10+,USD,100000
12314,119,Jill Suarez,20/03/1959,M,F,jill27@adventure-works.com,5,Postfach 22 99 99,16/08/2012,10+,USD,110000
12315,246,Ann Rodriguez,19/03/1959,M,F,ann24@adventure-works.com,5,4865 Rivewview,26/06/2012,10+,USD,130000
12316,255,Alejandro Luo,21/11/1964,M,M,alejandro32@adventure-works.com,5,2625 Pacheco St,30/05/2012,10+,USD,130000
12317,262,Carl She,24/03/1959,M,M,carl0@adventure-works.com,5,7199 Natalie Drive,25/06/2012,0-1,USD,150000
12318,271,Kristina Schmidt,31/10/1958,M,F,kristina10@adventure-works.com,5,181 Buena Vista,11/06/2012,10+,USD,170000
12319,115,Shannon Ye,8/01/1958,M,F,shannon10@adventure-works.com,1,Welt Platz 99,10/04/2013,10+,USD,90000
12320,233,Cheryl Alvarez,14/06/1963,S,F,cheryl6@adventure-works.com,5,4716 Zebra Street,17/08/2013,10+,USD,120000
12321,211,Rosa Hu,14/08/1956,M,F,rosa20@adventure-works.com,2,"28, place du Tertre",2/06/2011,2-5,USD,70000
12322,211,Kari Mehta,29/01/1957,M,F,kari14@adventure-works.com,1,"9, rue de la Centenaire",22/12/2013,10+,USD,80000
12323,219,Lawrence Alonso,11/01/1962,M,M,lawrence6@adventure-works.com,2,"8111, rue Basse-du-Rocher",24/06/2011,10+,USD,80000
12324,147,Dale Lal,26/08/1956,S,M,dale7@adventure-works.com,1,Postfach 20 99 99,31/10/2013,10+,USD,90000
12325,244,Gloria Martin,14/09/1956,M,F,gloria3@adventure-works.com,5,4021 Raymond Dr,5/08/2013,10+,USD,130000
12326,279,Glenn Zhou,2/08/1956,S,M,glenn9@adventure-works.com,5,1516 Redbird Lane,29/09/2013,0-1,USD,170000
12327,156,Edwin Liang,14/01/1961,S,M,edwin17@adventure-works.com,4,Alte Landstr 1595,5/02/2013,10+,USD,100000
12328,250,Eugene Zhao,15/09/1955,S,M,eugene14@adventure-works.com,5,2128 Evelyn Court,4/06/2012,0-1,USD,130000
12329,278,Bonnie Shan,21/04/1956,S,F,bonnie16@adventure-works.com,5,9192 High Maple Court,22/05/2013,0-1,USD,170000
12330,144,Preston Raman,19/12/1954,M,M,preston11@adventure-works.com,4,Heiderplatz 918,20/08/2012,5-10,USD,100000
12331,185,Meagan Chandra,14/01/1954,S,F,meagan2@adventure-works.com,1,"54, rue Maillard",5/03/2013,10+,USD,70000
12332,193,Andres Nara,7/02/1954,M,M,andres14@adventure-works.com,1,"83, rue Jean Mermoz",13/06/2011,5-10,USD,90000
12333,190,Terrance Rodriguez,18/05/1954,M,M,terrance17@adventure-works.com,1,"16, rue des Grands Champs",18/06/2011,5-10,USD,90000
12334,250,Roy Jimenez,17/08/1959,M,M,roy26@adventure-works.com,5,1528 Marlene Drive,13/06/2013,10+,USD,130000
12335,267,Francisco Ashe,19/02/1959,S,M,francisco7@adventure-works.com,5,2281 West Road,11/06/2012,0-1,USD,150000
12336,261,Wyatt Price,5/01/1953,S,M,wyatt52@adventure-works.com,5,7232 Mulberry,23/02/2013,0-1,USD,130000
12337,6,Dustin Goldstein,7/04/1981,S,M,dustin20@adventure-works.com,0,9343 Ironwood Way,5/12/2011,5-10,USD,70000
12338,38,Monica Vance,5/01/1982,S,F,monica4@adventure-works.com,0,2422 Brookview Drive,24/12/2011,10+,USD,70000
12339,29,Clayton Jai,5/01/1982,S,M,clayton29@adventure-works.com,0,9543 West I St.,13/01/2012,10+,USD,70000
12340,21,Stacy Diaz,5/05/1982,S,F,stacy4@adventure-works.com,0,1456 Lake Nadine Pl.,23/01/2012,10+,USD,70000
12341,5,Katie Kumar,9/03/1982,M,F,katie10@adventure-works.com,0,1463 Lincoln Dr,4/01/2012,10+,USD,80000
12342,18,Morgan Young,5/09/1980,M,F,morgan22@adventure-works.com,0,2807 10th Avenue,10/01/2012,10+,USD,70000
12343,9,Gloria Ruiz,2/12/1979,M,F,gloria4@adventure-works.com,0,406 Countrywood Ct.,17/01/2012,10+,USD,60000
12344,3,Dominique Perez,29/11/1980,S,F,dominique18@adventure-works.com,0,1515 Palm Dr,14/03/2013,10+,USD,80000
12345,27,Alison Raje,24/12/1980,S,F,alison14@adventure-works.com,0,4037 Kiska Court,31/03/2013,10+,USD,80000
12346,15,Wesley Gao,18/11/1980,S,M,wesley15@adventure-works.com,0,9266 Trees Drive,4/01/2012,10+,USD,90000
12347,40,Summer Madan,20/08/1980,M,F,summer6@adventure-works.com,0,8172 N. Ranchford,13/01/2012,10+,USD,90000
12348,6,Jimmy Vazquez,24/08/1979,M,M,jimmy18@adventure-works.com,0,8978 Kingsford Dr.,28/01/2012,10+,USD,90000
12349,15,Lacey Yuan,23/01/1980,S,F,lacey41@adventure-works.com,0,9852 Shirley Dr,29/12/2011,10+,USD,90000
12350,34,Logan Hernandez,22/02/1984,M,M,logan44@adventure-works.com,0,7625 Cloudview Dr.,6/01/2012,10+,USD,90000
12351,39,Cara Zhang,28/09/1984,M,F,cara0@adventure-works.com,5,1860 Holiday Hill Dr.,23/06/2013,10+,USD,100000
12352,12,Ramon Zhang,2/09/1978,M,M,ramon0@adventure-works.com,5,3648 Willow Drive,28/09/2013,10+,USD,100000
12353,24,Joe Ramos,16/10/1984,M,M,joe41@adventure-works.com,5,8080 Lancelot Dr.,25/01/2012,10+,USD,110000
12354,34,Lance Ortega,3/08/1984,M,M,lance22@adventure-works.com,5,9735 Sullivan Ave.,3/01/2012,10+,USD,110000
12355,19,Monique Ortega,19/03/1984,S,F,monique18@adventure-works.com,5,5462 El Pintado Rd.,29/12/2011,10+,USD,120000
12356,13,Julia Wood,18/02/1977,S,F,julia68@adventure-works.com,0,1073 Bonnie Lane,9/01/2012,10+,USD,90000
12357,29,Susan Lu,3/04/1982,S,F,susan21@adventure-works.com,5,4519 Sequoia Drive,29/10/2013,10+,USD,100000
12358,9,Lacey Raje,26/08/1975,M,F,lacey4@adventure-works.com,5,8986 Rubiem Ct,28/01/2012,10+,USD,100000
12359,9,Veronica Raman,19/08/1975,M,F,veronica13@adventure-works.com,5,7107 Kingsford Dr.,11/09/2013,0-1,USD,130000
12360,12,Mario Goel,22/01/1977,S,M,mario18@adventure-works.com,5,4898 Hillview Dr.,16/01/2012,0-1,USD,130000
12361,22,Dana Diaz,28/03/1982,M,F,dana19@adventure-works.com,5,2241 Concord Place,18/09/2013,10+,USD,160000
12362,335,Thomas Harrison,2/07/1952,S,M,thomas25@adventure-works.com,0,2662 Limewood Place,4/12/2011,5-10,USD,90000
12363,51,Kayla Thompson,24/06/1947,M,F,kayla16@adventure-works.com,4,412 Miller Dr.,29/03/2013,2-5,USD,110000
12364,632,Erin Rogers,27/04/1947,M,F,erin23@adventure-works.com,3,8387 E. Lane Rd.,26/12/2011,2-5,USD,130000
12365,611,Alex Evans,8/02/1953,M,M,alex27@adventure-works.com,0,6478 Fenway,1/04/2013,1-2,USD,80000
12366,607,Stephanie Cox,7/01/1948,M,F,stephanie16@adventure-works.com,0,9064 La Paz,11/04/2013,5-10,USD,80000
12367,243,Trinity Townsend,19/02/1979,S,F,trinity4@adventure-works.com,0,370 Treat Blvd,10/02/2013,0-1,USD,10000
12368,184,Rodney Rubio,20/12/1978,S,M,rodney15@adventure-works.com,0,"40, rue Royale",27/11/2013,1-2,USD,10000
12369,36,Terrence Lal,4/04/1969,S,M,terrence8@adventure-works.com,4,2680 Claudia Drive,25/09/2013,0-1,USD,60000
12370,15,Preston Perez,24/12/1968,M,M,preston19@adventure-works.com,2,8306 Sun Tree Lane,10/02/2013,5-10,USD,60000
12371,14,Stefanie Subram,13/08/1968,S,F,stefanie10@adventure-works.com,2,8433 Pacifica Avenue,1/07/2013,5-10,USD,60000
12372,22,Darren Prasad,17/03/1969,S,M,darren12@adventure-works.com,2,P.O. Box 1052,22/03/2013,0-1,USD,60000
12373,209,Isaac Gray,2/08/1985,S,M,isaac5@adventure-works.com,0,"558, rue Faubourg St Antoine",27/06/2011,2-5,USD,30000
12374,185,Marie Kapoor,25/09/1985,S,F,marie5@adventure-works.com,0,"1020, quai de Grenelle",7/02/2013,0-1,USD,20000
